cid,pid,rank
c387,p3184,19
c387,p17,20
c388,p55,1
c388,p3449,2
c388,p3183,3
c388,p782,4
c388,p452,5
c388,p595,6
c388,p531,7
c388,p3030,8
c388,p789,9
c388,p3168,10
c388,p1457,11
c388,p90,12
c388,p1218,13
c388,p3466,14
c388,p1112,15
c388,p89,16
c388,p227,17
c388,p1079,18
c388,p1868,19
c388,p1080,20
c389,p301,1
c389,p974,2
c389,p1070,3
c389,p161,4
c389,p237,5
c389,p786,6
c389,p1873,7
c389,p356,8
c389,p1650,9
c389,p280,10
c389,p346,11
c389,p21,12
c389,p1853,13
c389,p129,14
c389,p124,15
c389,p177,16
c389,p487,17
c389,p321,18
c389,p1789,19
c389,p160,20
c39,p177,1
c39,p264,2
c39,p572,3
c39,p263,4
c39,p1847,5
c39,p77,6
c39,p2640,7
c39,p2661,8
c39,p2056,9
c39,p70,10
c39,p1501,11
c39,p66,12
c39,p460,13
c39,p945,14
c39,p428,15
c39,p2655,16
c39,p84,17
c39,p3202,18
c39,p1867,19
c39,p381,20
c390,p58,1
c390,p0,2
c390,p2102,3
c390,p2307,4
c390,p80,5
c390,p1543,6
c390,p710,7
c390,p2114,8
c390,p282,9
c390,p2077,10
c390,p424,11
c390,p1571,12
c390,p2067,13
c390,p151,14
c390,p130,15
c390,p73,16
c390,p1431,17
c390,p804,18
c390,p76,19
c390,p550,20
c391,p3321,1
c391,p264,2
c391,p112,3
c391,p1029,4
c391,p502,5
c391,p21,6
c391,p2640,7
c391,p604,8
c391,p1457,9
c391,p2985,10
c391,p2057,11
c391,p428,12
c391,p1853,13
c391,p310,14
c391,p3266,15
c391,p18,16
c391,p1010,17
c391,p3271,18
c391,p2868,19
c391,p54,20
c392,p0,1
c392,p134,2
c392,p604,3
c392,p54,4
c392,p701,5
c392,p52,6
c392,p3428,7
c392,p635,8
c392,p693,9
c392,p342,10
c392,p719,11
c392,p343,12
c392,p9,13
c392,p1631,14
c392,p3576,15
c392,p1780,16
c392,p446,17
c392,p2010,18
c392,p3085,19
c392,p402,20
c393,p21,1
c393,p484,2
c393,p131,3
c393,p1296,4
c393,p2985,5
c393,p122,6
c393,p620,7
c393,p1411,8
c393,p3390,9
c393,p69,10
c393,p3299,11
c393,p2056,12
c393,p507,13
c393,p363,14
c393,p2057,15
c393,p692,16
c393,p809,17
c393,p159,18
c393,p77,19
c393,p1034,20
c394,p242,1
c394,p2868,2
c394,p3155,3
c394,p337,4
c394,p372,5
c394,p3229,6
c394,p122,7
c394,p339,8
c394,p907,9
c394,p3440,10
c394,p3140,11
c394,p1441,12
c394,p276,13
c394,p550,14
c394,p70,15
c394,p2685,16
c394,p826,17
c394,p59,18
c394,p1777,19
c394,p561,20
c395,p327,1
c395,p872,2
c395,p346,3
c395,p124,4
c395,p321,5
c395,p367,6
c395,p310,7
c395,p271,8
c395,p319,9
c395,p396,10
c395,p159,11
c395,p66,12
c395,p322,13
c395,p2975,14
c395,p437,15
c395,p323,16
c395,p429,17
c395,p1853,18
c395,p2866,19
c395,p340,20
c396,p3390,1
c396,p1079,2
c396,p344,3
c396,p122,4
c396,p283,5
c396,p3405,6
c396,p1214,7
c396,p349,8
c396,p2868,9
c396,p75,10
c396,p2987,11
c396,p635,12
c396,p67,13
c396,p124,14
c396,p1076,15
c396,p620,16
c396,p586,17
c396,p1152,18
c396,p3035,19
c396,p2668,20
c397,p9,1
c397,p820,2
c397,p3184,3
c397,p280,4
c397,p2434,5
c397,p170,6
c397,p518,7
c397,p150,8
c397,p180,9
c397,p195,10
c397,p992,11
c397,p178,12
c397,p822,13
c397,p3019,14
c397,p203,15
c397,p1457,16
c397,p3303,17
c397,p267,18
c397,p10,19
c397,p509,20
c398,p63,1
c398,p457,2
c398,p64,3
c398,p124,4
c398,p737,5
c398,p65,6
c398,p2661,7
c398,p507,8
c398,p849,9
c398,p325,10
c398,p422,11
c398,p850,12
c398,p195,13
c398,p2670,14
c398,p2669,15
c398,p76,16
c398,p3,17
c398,p327,18
c398,p2660,19
c398,p878,20
c399,p120,1
c399,p1244,2
c399,p362,3
c399,p271,4
c399,p774,5
c399,p1070,6
c399,p324,7
c399,p793,8
c399,p1050,9
c399,p5,10
c399,p344,11
c399,p1042,12
c399,p986,13
c399,p170,14
c399,p1219,15
c399,p276,16
c399,p632,17
c399,p401,18
c399,p361,19
c399,p375,20
c40,p2949,1
c40,p1119,2
c40,p3017,3
c40,p140,4
c40,p3015,5
c40,p3155,6
c40,p3056,7
c40,p186,8
c40,p109,9
c40,p180,10
c40,p3012,11
c40,p2640,12
c40,p199,13
c40,p2987,14
c40,p3016,15
c40,p528,16
c40,p2202,17
c40,p2654,18
c40,p3013,19
c40,p1886,20
c400,p435,1
c400,p722,2
c400,p160,3
c400,p2975,4
c400,p9,5
c400,p47,6
c400,p2736,7
c400,p68,8
c400,p0,9
c400,p3064,10
c400,p3155,11
c400,p2810,12
c400,p18,13
c400,p2313,14
c400,p115,15
c400,p45,16
c400,p500,17
c400,p407,18
c400,p2954,19
c400,p156,20
c401,p325,1
c401,p1230,2
c401,p3176,3
c401,p160,4
c401,p2313,5
c401,p2975,6
c401,p12,7
c401,p301,8
c401,p1351,9
c401,p1070,10
c401,p3553,11
c401,p1219,12
c401,p1157,13
c401,p2058,14
c401,p161,15
c401,p120,16
c401,p1909,17
c401,p909,18
c401,p315,19
c401,p321,20
c402,p846,1
c402,p856,2
c402,p847,3
c402,p1081,4
c402,p685,5
c402,p90,6
c402,p153,7
c402,p754,8
c402,p143,9
c402,p384,10
c402,p1079,11
c402,p1080,12
c402,p1223,13
c402,p583,14
c402,p21,15
c402,p142,16
c402,p192,17
c402,p3390,18
c402,p444,19
c402,p20,20
c403,p2865,1
c403,p1016,2
c403,p2668,3
c403,p633,4
c403,p1034,5
c403,p2866,6
c403,p112,7
c403,p240,8
c403,p124,9
c403,p620,10
c403,p2867,11
c403,p194,12
c403,p3229,13
c403,p270,14
c403,p2986,15
c403,p385,16
c403,p2868,17
c403,p2985,18
c403,p3389,19
c403,p64,20
c404,p678,1
c404,p456,2
c404,p9,3
c404,p640,4
c404,p391,5
c404,p392,6
c404,p0,7
c404,p3155,8
c404,p78,9
c404,p782,10
c404,p3057,11
c404,p428,12
c404,p464,13
c404,p2918,14
c404,p27,15
c404,p24,16
c404,p18,17
c404,p100,18
c404,p2814,19
c404,p695,20
c405,p18,1
c405,p53,2
c405,p3449,3
c405,p344,4
c405,p1112,5
c405,p692,6
c405,p3467,7
c405,p1126,8
c405,p193,9
c405,p238,10
c405,p58,11
c405,p199,12
c405,p2058,13
c405,p1159,14
c405,p866,15
c405,p1132,16
c405,p500,17
c405,p874,18
c405,p428,19
c405,p20,20
c407,p193,1
c407,p3440,2
c407,p170,3
c407,p55,4
c407,p54,5
c407,p3183,6
c407,p382,7
c407,p3030,8
c407,p25,9
c407,p7,10
c407,p0,11
c407,p182,12
c407,p157,13
c407,p3017,14
c407,p789,15
c407,p490,16
c407,p171,17
c407,p3229,18
c407,p1862,19
c407,p9,20
c408,p46,1
c408,p25,2
c408,p17,3
c408,p18,4
c408,p1159,5
c408,p692,6
c408,p3017,7
c408,p389,8
c408,p3155,9
c408,p580,10
c408,p959,11
c408,p109,12
c408,p2058,13
c408,p452,14
c408,p9,15
c408,p0,16
c408,p199,17
c408,p3012,18
c408,p3013,19
c408,p210,20
c409,p208,1
c409,p461,2
c409,p385,3
c409,p207,4
c409,p124,5
c409,p3321,6
c409,p9,7
c409,p282,8
c409,p692,9
c409,p55,10
c409,p429,11
c409,p600,12
c409,p1027,13
c409,p1010,14
c409,p917,15
c409,p17,16
c409,p1185,17
c409,p2333,18
c409,p2313,19
c409,p1080,20
c410,p2975,1
c410,p282,2
c410,p3211,3
c410,p53,4
c410,p1436,5
c410,p179,6
c410,p428,7
c410,p178,8
c410,p199,9
c410,p4,10
c410,p3440,11
c410,p0,12
c410,p692,13
c410,p3449,14
c410,p17,15
c410,p209,16
c410,p3597,17
c410,p150,18
c410,p1075,19
c410,p863,20
c412,p195,1
c412,p580,2
c412,p156,3
c412,p193,4
c412,p1025,5
c412,p194,6
c412,p2807,7
c412,p2806,8
c412,p189,9
c412,p185,10
c412,p214,11
c412,p382,12
c412,p175,13
c412,p270,14
c412,p3077,15
c412,p357,16
c412,p2058,17
c412,p573,18
c412,p3531,19
c412,p427,20
c413,p241,1
c413,p270,2
c413,p2668,3
c413,p508,4
c413,p1034,5
c413,p124,6
c413,p75,7
c413,p2864,8
c413,p632,9
c413,p78,10
c413,p80,11
c413,p1027,12
c413,p2685,13
c413,p2873,14
c413,p507,15
c413,p1019,16
c413,p715,17
c413,p2867,18
c413,p119,19
c413,p2865,20
c414,p3027,1
c414,p351,2
c414,p579,3
c414,p185,4
c414,p1019,5
c414,p199,6
c414,p3149,7
c414,p988,8
c414,p34,9
c414,p401,10
c414,p1950,11
c414,p612,12
c414,p71,13
c414,p808,14
c414,p1656,15
c414,p149,16
c414,p39,17
c414,p2853,18
c414,p1034,19
c414,p3390,20
c415,p2806,1
c415,p2869,2
c415,p654,3
c415,p1436,4
c415,p190,5
c415,p382,6
c415,p392,7
c415,p55,8
c415,p263,9
c415,p782,10
c415,p769,11
c415,p60,12
c415,p3192,13
c415,p1218,14
c415,p2649,15
c415,p484,16
c415,p340,17
c415,p2640,18
c415,p1712,19
c415,p276,20
c416,p259,1
c416,p77,2
c416,p203,3
c416,p912,4
c416,p492,5
c416,p3531,6
c416,p3371,7
c416,p3161,8
c416,p3078,9
c416,p371,10
c416,p1112,11
c416,p553,12
c416,p160,13
c416,p277,14
c416,p66,15
c416,p558,16
c416,p1160,17
c416,p3203,18
c416,p3267,19
c416,p3325,20
c417,p2869,1
c417,p3192,2
c417,p3728,3
c417,p3229,4
c417,p241,5
c417,p177,6
c417,p217,7
c417,p2868,8
c417,p3698,9
c417,p71,10
c417,p3140,11
c417,p69,12
c417,p3697,13
c417,p400,14
c417,p267,15
c417,p1027,16
c417,p3696,17
c417,p301,18
c417,p3559,19
c417,p3547,20
c418,p923,1
c418,p280,2
c418,p3324,3
c418,p3155,4
c418,p224,5
c418,p32,6
c418,p177,7
c418,p219,8
c418,p217,9
c418,p602,10
c418,p1218,11
c418,p3078,12
c418,p3151,13
c418,p3229,14
c418,p3140,15
c418,p5,16
c418,p1451,17
c418,p372,18
c418,p38,19
c418,p240,20
c419,p272,1
c419,p3155,2
c419,p55,3
c419,p3168,4
c419,p264,5
c419,p668,6
c419,p659,7
c419,p428,8
c419,p580,9
c419,p71,10
c419,p474,11
c419,p263,12
c419,p1132,13
c419,p282,14
c419,p2057,15
c419,p224,16
c419,p54,17
c419,p2988,18
c419,p892,19
c419,p1164,20
c42,p3371,1
c42,p162,2
c42,p319,3
c42,p396,4
c42,p161,5
c42,p409,6
c42,p46,7
c42,p150,8
c42,p3690,9
c42,p0,10
c42,p16,11
c42,p344,12
c42,p301,13
c42,p1025,14
c42,p3373,15
c42,p28,16
c42,p3372,17
c42,p1176,18
c42,p868,19
c42,p77,20
c420,p389,1
c420,p1112,2
c420,p343,3
c420,p3168,4
c420,p1075,5
c420,p484,6
c420,p238,7
c420,p3015,8
c420,p3017,9
c420,p3016,10
c420,p0,11
c420,p1862,12
c420,p3396,13
c420,p2636,14
c420,p217,15
c420,p945,16
c420,p668,17
c420,p3391,18
c420,p3119,19
c420,p3425,20
c421,p3425,1
c421,p3428,2
c421,p170,3
c421,p429,4
c421,p500,5
c421,p4,6
c421,p631,7
c421,p580,8
c421,p18,9
c421,p659,10
c421,p1780,11
c421,p3449,12
c421,p719,13
c421,p315,14
c421,p2902,15
c421,p1112,16
c421,p58,17
c421,p3440,18
c421,p162,19
c421,p344,20
c422,p82,1
c422,p2962,2
c422,p424,3
c422,p211,4
c422,p348,5
c422,p460,6
c422,p3176,7
c422,p3064,8
c422,p604,9
c422,p661,10
c422,p2897,11
c422,p698,12
c422,p473,13
c422,p645,14
c422,p21,15
c422,p150,16
c422,p3622,17
c422,p769,18
c422,p46,19
c422,p1006,20
c424,p3168,1
c424,p55,2
c424,p54,3
c424,p917,4
c424,p2902,5
c424,p238,6
c424,p1340,7
c424,p467,8
c424,p52,9
c424,p128,10
c424,p3449,11
c424,p3136,12
c424,p18,13
c424,p134,14
c424,p3178,15
c424,p635,16
c424,p472,17
c424,p53,18
c424,p3179,19
c424,p17,20
c426,p759,1
c426,p3136,2
c426,p3179,3
c426,p9,4
c426,p3178,5
c426,p716,6
c426,p3537,7
c426,p3035,8
c426,p1164,9
c426,p1650,10
c426,p3321,11
c426,p1741,12
c426,p4,13
c426,p3299,14
c426,p3082,15
c426,p1148,16
c426,p380,17
c426,p903,18
c426,p3408,19
c426,p150,20
c427,p1219,1
c427,p698,2
c427,p2058,3
c427,p464,4
c427,p502,5
c427,p816,6
c427,p428,7
c427,p1185,8
c427,p580,9
c427,p142,10
c427,p809,11
c427,p1457,12
c427,p91,13
c427,p3465,14
c427,p18,15
c427,p144,16
c427,p531,17
c427,p1112,18
c427,p1038,19
c427,p1225,20
c428,p128,1
c428,p2919,2
c428,p1436,3
c428,p3116,4
c428,p1245,5
c428,p635,6
c428,p490,7
c428,p876,8
c428,p2735,9
c428,p78,10
c428,p899,11
c428,p720,12
c428,p1177,13
c428,p174,14
c428,p1457,15
c428,p35,16
c428,p1320,17
c428,p454,18
c428,p305,19
c428,p0,20
c43,p2661,1
c43,p20,2
c43,p124,3
c43,p59,4
c43,p66,5
c43,p782,6
c43,p631,7
c43,p21,8
c43,p242,9
c43,p75,10
c43,p1027,11
c43,p1207,12
c43,p55,13
c43,p2987,14
c43,p581,15
c43,p507,16
c43,p3389,17
c43,p178,18
c43,p747,19
c43,p60,20
c430,p659,1
c430,p852,2
c430,p312,3
c430,p210,4
c430,p665,5
c430,p282,6
c430,p1,7
c430,p392,8
c430,p134,9
c430,p464,10
c430,p0,11
c430,p1261,12
c430,p3083,13
c430,p3085,14
c430,p188,15
c430,p877,16
c430,p399,17
c430,p325,18
c430,p55,19
c430,p677,20
c431,p3077,1
c431,p2949,2
c431,p3078,3
c431,p0,4
c431,p78,5
c431,p173,6
c431,p66,7
c431,p692,8
c431,p782,9
c431,p846,10
c431,p2646,11
c431,p2058,12
c431,p357,13
c431,p2656,14
c431,p1080,15
c431,p580,16
c431,p18,17
c431,p845,18
c431,p825,19
c431,p463,20
c433,p3132,1
c433,p1294,2
c433,p240,3
c433,p2668,4
c433,p3298,5
c433,p2806,6
c433,p2143,7
c433,p2867,8
c433,p2643,9
c433,p2918,10
c433,p1219,11
c433,p28,12
c433,p2975,13
c433,p144,14
c433,p73,15
c433,p3156,16
c433,p1060,17
c433,p143,18
c433,p3512,19
c433,p1208,20
c434,p254,1
c434,p1185,2
c434,p83,3
c434,p3525,4
c434,p9,5
c434,p428,6
c434,p429,7
c434,p124,8
c434,p315,9
c434,p283,10
c434,p59,11
c434,p863,12
c434,p876,13
c434,p287,14
c434,p17,15
c434,p2715,16
c434,p52,17
c434,p286,18
c434,p1028,19
c434,p242,20
c435,p573,1
c435,p583,2
c435,p575,3
c435,p1079,4
c435,p282,5
c435,p659,6
c435,p851,7
c435,p1868,8
c435,p89,9
c435,p219,10
c435,p3211,11
c435,p3777,12
c435,p1218,13
c435,p1025,14
c435,p1078,15
c435,p285,16
c435,p3531,17
c435,p423,18
c435,p560,19
c435,p1076,20
c436,p1909,1
c436,p2583,2
c436,p463,3
c436,p242,4
c436,p3531,5
c436,p2873,6
c436,p3321,7
c436,p2975,8
c436,p428,9
c436,p3192,10
c436,p2057,11
c436,p3330,12
c436,p2868,13
c436,p3028,14
c436,p3712,15
c436,p134,16
c436,p3396,17
c436,p484,18
c436,p153,19
c436,p270,20
c437,p604,1
c437,p875,2
c437,p0,3
c437,p1132,4
c437,p719,5
c437,p603,6
c437,p365,7
c437,p874,8
c437,p454,9
c437,p344,10
c437,p500,11
c437,p46,12
c437,p428,13
c437,p452,14
c437,p3449,15
c437,p53,16
c437,p193,17
c437,p866,18
c437,p3391,19
c437,p124,20
c438,p2988,1
c438,p350,2
c438,p124,3
c438,p173,4
c438,p286,5
c438,p649,6
c438,p3389,7
c438,p2949,8
c438,p764,9
c438,p2918,10
c438,p325,11
c438,p2987,12
c438,p400,13
c438,p1112,14
c438,p17,15
c438,p3303,16
c438,p2574,17
c438,p460,18
c438,p1573,19
c438,p3697,20
c439,p1112,1
c439,p55,2
c439,p2949,3
c439,p54,4
c439,p500,5
c439,p18,6
c439,p848,7
c439,p3428,8
c439,p392,9
c439,p283,10
c439,p3425,11
c439,p3168,12
c439,p3077,13
c439,p635,14
c439,p418,15
c439,p1132,16
c439,p1780,17
c439,p90,18
c439,p3025,19
c439,p1104,20
c44,p35,1
c44,p826,2
c44,p2197,3
c44,p3019,4
c44,p1016,5
c44,p371,6
c44,p620,7
c44,p276,8
c44,p428,9
c44,p1152,10
c44,p2668,11
c44,p177,12
c44,p39,13
c44,p808,14
c44,p3031,15
c44,p1721,16
c44,p345,17
c44,p507,18
c44,p2873,19
c44,p124,20
c440,p17,1
c440,p238,2
c440,p134,3
c440,p2918,4
c440,p659,5
c440,p0,6
c440,p58,7
c440,p484,8
c440,p2975,9
c440,p20,10
c440,p242,11
c440,p283,12
c440,p2865,13
c440,p581,14
c440,p3698,15
c440,p3077,16
c440,p1862,17
c440,p464,18
c440,p2988,19
c440,p1974,20
c441,p2736,1
c441,p2735,2
c441,p1862,3
c441,p3206,4
c441,p1070,5
c441,p484,6
c441,p2640,7
c441,p570,8
c441,p28,9
c441,p678,10
c441,p604,11
c441,p180,12
c441,p502,13
c441,p1081,14
c441,p525,15
c441,p513,16
c441,p3184,17
c441,p27,18
c441,p536,19
c441,p3218,20
c442,p2948,1
c442,p1219,2
c442,p21,3
c442,p179,4
c442,p2949,5
c442,p3056,6
c442,p580,7
c442,p77,8
c442,p2987,9
c442,p2640,10
c442,p2202,11
c442,p1119,12
c442,p18,13
c442,p180,14
c442,p186,15
c442,p764,16
c442,p2975,17
c442,p2969,18
c442,p1886,19
c442,p1436,20
c443,p168,1
c443,p3377,2
c443,p2707,3
c443,p2716,4
c443,p223,5
c443,p476,6
c443,p318,7
c443,p809,8
c443,p1040,9
c443,p793,10
c443,p46,11
c443,p514,12
c443,p3451,13
c443,p322,14
c443,p259,15
c443,p325,16
c443,p120,17
c443,p1770,18
c443,p396,19
c443,p1917,20
c444,p9,1
c444,p134,2
c444,p17,3
c444,p76,4
c444,p80,5
c444,p0,6
c444,p2313,7
c444,p895,8
c444,p461,9
c444,p177,10
c444,p55,11
c444,p1080,12
c444,p988,13
c444,p1928,14
c444,p268,15
c444,p207,16
c444,p2333,17
c444,p70,18
c444,p1185,19
c444,p2341,20
c445,p280,1
c445,p2867,2
c445,p820,3
c445,p65,4
c445,p177,5
c445,p295,6
c445,p2661,7
c445,p2669,8
c445,p3150,9
c445,p2853,10
c445,p2649,11
c445,p336,12
c445,p44,13
c445,p810,14
c445,p821,15
c445,p68,16
c445,p826,17
c445,p3390,18
c445,p153,19
c445,p239,20
c446,p3684,1
c446,p552,2
c446,p2768,3
c446,p66,4
c446,p2661,5
c446,p1152,6
c446,p3355,7
c446,p2852,8
c446,p2669,9
c446,p2856,10
c446,p2853,11
c446,p360,12
c446,p240,13
c446,p2986,14
c446,p932,15
c446,p3512,16
c446,p243,17
c446,p3223,18
c446,p242,19
c446,p3489,20
c447,p1219,1
c447,p484,2
c447,p490,3
c447,p604,4
c447,p1105,5
c447,p3017,6
c447,p1340,7
c447,p3013,8
c447,p2057,9
c447,p3016,10
c447,p77,11
c447,p3015,12
c447,p9,13
c447,p179,14
c447,p59,15
c447,p2949,16
c447,p580,17
c447,p463,18
c447,p572,19
c447,p3428,20
c448,p283,1
c448,p128,2
c448,p454,3
c448,p3116,4
c448,p2736,5
c448,p2733,6
c448,p2735,7
c448,p604,8
c448,p428,9
c448,p0,10
c448,p2527,11
c448,p485,12
c448,p2734,13
c448,p603,14
c448,p3015,15
c448,p344,16
c448,p1219,17
c448,p3267,18
c448,p635,19
c448,p284,20
c449,p592,1
c449,p939,2
c449,p878,3
c449,p177,4
c449,p1712,5
c449,p3684,6
c449,p1019,7
c449,p262,8
c449,p808,9
c449,p3203,10
c449,p266,11
c449,p3019,12
c449,p2288,13
c449,p371,14
c449,p3330,15
c449,p265,16
c449,p43,17
c449,p267,18
c449,p372,19
c449,p263,20
c45,p3142,1
c45,p2640,2
c45,p463,3
c45,p323,4
c45,p2313,5
c45,p3176,6
c45,p3161,7
c45,p3264,8
c45,p3151,9
c45,p3302,10
c45,p150,11
c45,p2058,12
c45,p11,13
c45,p280,14
c45,p2648,15
c45,p3325,16
c45,p3204,17
c45,p3006,18
c45,p337,19
c45,p162,20
c450,p490,1
c450,p18,2
c450,p1219,3
c450,p2948,4
c450,p3012,5
c450,p2954,6
c450,p580,7
c450,p3013,8
c450,p1159,9
c450,p3014,10
c450,p1041,11
c450,p46,12
c450,p17,13
c450,p1436,14
c450,p9,15
c450,p1017,16
c450,p25,17
c450,p1086,18
c450,p604,19
c450,p2975,20
c451,p251,1
c451,p392,2
c451,p134,3
c451,p1113,4
c451,p349,5
c451,p403,6
c451,p1181,7
c451,p383,8
c451,p242,9
c451,p3428,10
c451,p2949,11
c451,p2894,12
c451,p2911,13
c451,p719,14
c451,p635,15
c451,p1219,16
c451,p1112,17
c451,p90,18
c451,p287,19
c451,p3168,20
c452,p70,1
c452,p507,2
c452,p268,3
c452,p267,4
c452,p2865,5
c452,p69,6
c452,p3229,7
c452,p75,8
c452,p2987,9
c452,p124,10
c452,p1034,11
c452,p77,12
c452,p3142,13
c452,p3728,14
c452,p907,15
c452,p1252,16
c452,p2986,17
c452,p242,18
c452,p2869,19
c452,p338,20
c453,p27,1
c453,p807,2
c453,p35,3
c453,p808,4
c453,p3188,5
c453,p2057,6
c453,p2313,7
c453,p372,8
c453,p59,9
c453,p156,10
c453,p3383,11
c453,p553,12
c453,p3019,13
c453,p736,14
c453,p550,15
c453,p311,16
c453,p3186,17
c453,p2058,18
c453,p32,19
c453,p9,20
c456,p91,1
c456,p1245,2
c456,p865,3
c456,p1498,4
c456,p2057,5
c456,p282,6
c456,p579,7
c456,p1078,8
c456,p166,9
c456,p1080,10
c456,p851,11
c456,p177,12
c456,p193,13
c456,p782,14
c456,p218,15
c456,p78,16
c456,p54,17
c456,p768,18
c456,p214,19
c456,p285,20
c457,p1112,1
c457,p3183,2
c457,p54,3
c457,p452,4
c457,p3391,5
c457,p659,6
c457,p134,7
c457,p238,8
c457,p1132,9
c457,p500,10
c457,p3168,11
c457,p604,12
c457,p3083,13
c457,p3425,14
c457,p2902,15
c457,p1074,16
c457,p531,17
c457,p2808,18
c457,p324,19
c457,p1126,20
c458,p0,1
c458,p134,2
c458,p9,3
c458,p282,4
c458,p348,5
c458,p344,6
c458,p251,7
c458,p55,8
c458,p54,9
c458,p324,10
c458,p3206,11
c458,p2925,12
c458,p3391,13
c458,p819,14
c458,p283,15
c458,p635,16
c458,p403,17
c458,p3025,18
c458,p539,19
c458,p916,20
c46,p2058,1
c46,p3151,2
c46,p475,3
c46,p150,4
c46,p21,5
c46,p142,6
c46,p1074,7
c46,p2057,8
c46,p586,9
c46,p2954,10
c46,p3018,11
c46,p211,12
c46,p1799,13
c46,p3014,14
c46,p490,15
c46,p18,16
c46,p1219,17
c46,p3016,18
c46,p3015,19
c46,p3017,20
c461,p1019,1
c461,p2685,2
c461,p76,3
c461,p3229,4
c461,p3698,5
c461,p2869,6
c461,p2668,7
c461,p2988,8
c461,p2865,9
c461,p270,10
c461,p871,11
c461,p75,12
c461,p3696,13
c461,p112,14
c461,p70,15
c461,p3192,16
c461,p907,17
c461,p3390,18
c461,p3389,19
c461,p1016,20
c462,p889,1
c462,p585,2
c462,p376,3
c462,p891,4
c462,p865,5
c462,p563,6
c462,p550,7
c462,p372,8
c462,p3330,9
c462,p153,10
c462,p416,11
c462,p3056,12
c462,p77,13
c462,p2057,14
c462,p57,15
c462,p3535,16
c462,p574,17
c462,p500,18
c462,p3057,19
c462,p177,20
c463,p357,1
c463,p2867,2
c463,p907,3
c463,p266,4
c463,p32,5
c463,p124,6
c463,p552,7
c463,p3356,8
c463,p240,9
c463,p39,10
c463,p122,11
c463,p291,12
c463,p201,13
c463,p2986,14
c463,p553,15
c463,p2868,16
c463,p437,17
c463,p910,18
c463,p2209,19
c463,p3354,20
c464,p1182,1
c464,p58,2
c464,p3168,3
c464,p580,4
c464,p283,5
c464,p285,6
c464,p3183,7
c464,p54,8
c464,p1132,9
c464,p286,10
c464,p922,11
c464,p100,12
c464,p46,13
c464,p456,14
c464,p2574,15
c464,p1750,16
c464,p659,17
c464,p877,18
c464,p94,19
c464,p144,20
c465,p2902,1
c465,p1132,2
c465,p52,3
c465,p1112,4
c465,p500,5
c465,p3067,6
c465,p580,7
c465,p392,8
c465,p134,9
c465,p2913,10
c465,p635,11
c465,p467,12
c465,p409,13
c465,p1340,14
c465,p2707,15
c465,p356,16
c465,p315,17
c465,p1104,18
c465,p128,19
c465,p917,20
c466,p3056,1
c466,p3012,2
c466,p3151,3
c466,p678,4
c466,p2808,5
c466,p428,6
c466,p1221,7
c466,p2988,8
c466,p27,9
c466,p3330,10
c466,p1863,11
c466,p24,12
c466,p3015,13
c466,p2640,14
c466,p3336,15
c466,p2638,16
c466,p490,17
c466,p3502,18
c466,p25,19
c466,p3013,20
c469,p659,1
c469,p3155,2
c469,p2058,3
c469,p428,4
c469,p128,5
c469,p3168,6
c469,p3077,7
c469,p592,8
c469,p52,9
c469,p435,10
c469,p282,11
c469,p1219,12
c469,p0,13
c469,p1548,14
c469,p170,15
c469,p3078,16
c469,p1366,17
c469,p2913,18
c469,p2583,19
c469,p878,20
c47,p94,1
c47,p503,2
c47,p3377,3
c47,p1219,4
c47,p3304,5
c47,p3336,6
c47,p340,7
c47,p428,8
c47,p502,9
c47,p677,10
c47,p181,11
c47,p28,12
c47,p3303,13
c47,p58,14
c47,p899,15
c47,p3155,16
c47,p177,17
c47,p3078,18
c47,p2949,19
c47,p180,20
c470,p35,1
c470,p3712,2
c470,p553,3
c470,p177,4
c470,p170,5
c470,p3159,6
c470,p325,7
c470,p2455,8
c470,p3019,9
c470,p326,10
c470,p5,11
c470,p3157,12
c470,p552,13
c470,p2733,14
c470,p2640,15
c470,p2975,16
c470,p264,17
c470,p2737,18
c470,p348,19
c470,p327,20
c471,p1074,1
c471,p503,2
c471,p1080,3
c471,p925,4
c471,p264,5
c471,p2583,6
c471,p572,7
c471,p315,8
c471,p463,9
c471,p3151,10
c471,p280,11
c471,p224,12
c471,p2638,13
c471,p259,14
c471,p175,15
c471,p797,16
c471,p458,17
c471,p203,18
c471,p945,19
c471,p263,20
c472,p151,1
c472,p1080,2
c472,p2788,3
c472,p1010,4
c472,p124,5
c472,p635,6
c472,p2735,7
c472,p78,8
c472,p3168,9
c472,p289,10
c472,p452,11
c472,p242,12
c472,p3183,13
c472,p80,14
c472,p134,15
c472,p1928,16
c472,p207,17
c472,p423,18
c472,p1231,19
c472,p2736,20
c474,p35,1
c474,p474,2
c474,p428,3
c474,p3330,4
c474,p502,5
c474,p447,6
c474,p3204,7
c474,p3271,8
c474,p240,9
c474,p925,10
c474,p3332,11
c474,p1016,12
c474,p3145,13
c474,p32,14
c474,p131,15
c474,p878,16
c474,p77,17
c474,p1181,18
c474,p1029,19
c474,p2703,20
c475,p154,1
c475,p401,2
c475,p280,3
c475,p65,4
c475,p94,5
c475,p153,6
c475,p308,7
c475,p160,8
c475,p324,9
c475,p878,10
c475,p307,11
c475,p942,12
c475,p940,13
c475,p882,14
c475,p782,15
c475,p1853,16
c475,p1070,17
c475,p1017,18
c475,p496,19
c475,p876,20
c477,p1381,1
c477,p447,2
